Timestamp,Sensor_ID,Voltage,Current,Frequency
2025-01-01 10:00:00.025216695,Substation_09,230.4282331951781,101.78911069405947,60.00316076014625
2025-01-01 10:00:00.036093633,Substation_09,230.1237047339354,98.83191025069046,60.02379840352201
2025-01-01 10:00:00.053235964,Substation_09,229.65473834503442,99.84949469029624,60.02250822154681
2025-01-01 10:00:00.074997561,Substation_09,229.44503997621192,99.35134300761324,60.00313830082528
2025-01-01 10:00:00.080741707,Substation_05,229.43368333003826,101.62057060900399,60.01304208024512
2025-01-01 10:00:00.089171475,Substation_09,229.30556864308087,100.81664590596421,60.00653957847259
2025-01-01 10:00:00.094216149,Substation_05,229.9595600789256,100.9892401843962,59.99917837638918
2025-01-01 10:00:00.100711648,Substation_09,229.76276369024077,100.34090663351837,60.00676082746797
2025-01-01 10:00:00.125720763,Substation_05,229.6911250120727,101.13803650572902,60.01246955025455
2025-01-01 10:00:00.128474383,Substation_09,229.14766076587262,99.63794480977789,60.02407348238698
2025-01-01 10:00:00.140869154,Substation_05,229.89711466240672,98.95210489696015,60.00463955862038
2025-01-01 10:00:00.158674993,Substation_09,230.53179816994714,102.18696926535182,60.00248639015834
2025-01-01 10:00:00.161921706,Substation_05,230.69664332012047,100.89887169488757,60.00287907836255
2025-01-01 10:00:00.174318709,Substation_10,229.27618909749674,100.6714175953825,59.99146538352438
2025-01-01 10:00:00.175687150,Substation_09,229.48547331707076,100.62757210811338,59.985777251348956
2025-01-01 10:00:00.179790834,Substation_05,230.06113493291778,99.417835644338,60.0016157763668
2025-01-01 10:00:00.190076390,Substation_09,230.55305862224662,102.34143847350535,59.98532250853931
2025-01-01 10:00:00.198314354,Substation_05,230.18055164435947,99.6754875252454,59.99044646020006
2025-01-01 10:00:00.201321961,Substation_10,230.15963447037885,99.15318657090155,60.00500793720056
2025-01-01 10:00:00.202115488,Substation_02,230.68954817340065,99.6998167279857,59.99543841270438
2025-01-01 10:00:00.210656163,Substation_09,229.50815936100346,100.12948230150408,60.00533994830948
2025-01-01 10:00:00.218230164,Substation_10,229.40973908082387,100.94067874094992,60.006644125496244
2025-01-01 10:00:00.223115668,Substation_05,230.0871816597007,101.17071643348838,59.995693888864
2025-01-01 10:00:00.223707135,Substation_02,230.56452075318253,99.72280594956636,59.98123291027045
2025-01-01 10:00:00.227859267,Substation_09,229.96284046068712,100.7200093789555,59.985543107466704
2025-01-01 10:00:00.237148213,Substation_05,229.84652079718498,97.51937043643136,59.99656949396936
2025-01-01 10:00:00.241084508,Substation_02,229.57648466552135,99.50701521855348,60.01634575304926
2025-01-01 10:00:00.246000455,Substation_10,230.50656364258523,102.29213723744283,60.004535556347726
2025-01-01 10:00:00.247103105,Substation_09,229.4342925812209,99.37472883169862,60.00645249172694
2025-01-01 10:00:00.256429157,Substation_05,230.33717246263421,102.15195184496932,60.0094953949921
2025-01-01 10:00:00.259107062,Substation_02,229.77064533777917,101.53344114797824,59.99688423641633
2025-01-01 10:00:00.265975758,Substation_10,229.7926128484871,102.32024817978143,59.9932584467567
2025-01-01 10:00:00.270608089,Substation_09,229.41017617516718,100.7269765746211,60.00643532520507
2025-01-01 10:00:00.275163281,Substation_02,230.21143156762693,100.9176454472905,59.99891069512947
2025-01-01 10:00:00.278381467,Substation_10,229.63750856069694,100.6576675303329,59.99496589683561
2025-01-01 10:00:00.280865308,Substation_05,229.31175080238424,98.6060319516139,59.98483812860922
2025-01-01 10:00:00.291813192,Substation_02,230.84204627137484,99.25110601481663,59.98940996085462
2025-01-01 10:00:00.293917424,Substation_09,229.711311009763,101.87840414779824,59.999236144871304
2025-01-01 10:00:00.299560043,Substation_05,230.3174992496613,100.09079140916067,60.00008840372373
2025-01-01 10:00:00.299951558,Substation_10,230.0025523985152,99.82586718127358,59.98438190085375
2025-01-01 10:00:00.313517167,Substation_09,230.68912110341122,100.32805340810361,60.000414731739475
2025-01-01 10:00:00.316228633,Substation_10,230.11272321344148,101.42214713385994,60.01619680458112
2025-01-01 10:00:00.318849681,Substation_05,229.65040350455442,100.34831200261992,60.010238194487805
2025-01-01 10:00:00.320930036,Substation_02,229.3099214680351,101.23383111694568,59.98109393161773
2025-01-01 10:00:00.333107110,Substation_05,229.94952706073755,99.85575579314948,59.98938209164383
2025-01-01 10:00:00.333444400,Substation_09,229.70912230060281,101.94521613733092,59.98109267378493
2025-01-01 10:00:00.336829927,Substation_10,229.49135530892573,99.91290463320122,60.002149193735136
2025-01-01 10:00:00.343259388,Substation_02,230.96642237800194,101.994070538345,60.01557001652708
2025-01-01 10:00:00.345351692,Substation_03,229.59593358471824,99.99499402802046,59.9984385733037
2025-01-01 10:00:00.350514018,Substation_10,230.20805859108796,101.86252331777513,59.98170316193622
2025-01-01 10:00:00.352325731,Substation_05,231.2625102930157,101.28050642911586,60.00442862301154
2025-01-01 10:00:00.352539092,Substation_09,230.07478847407532,100.80594556212027,59.99854621263014
2025-01-01 10:00:00.363843951,Substation_03,230.63093197009115,100.94583028687943,59.99919692982467
2025-01-01 10:00:00.365545344,Substation_07,229.894032926602,99.90094628459703,59.99777279547426
2025-01-01 10:00:00.365886014,Substation_02,229.8647375056765,99.9382774429417,60.02203402789587
2025-01-01 10:00:00.368011097,Substation_10,228.7628469046929,99.7416083104708,60.00044598384884
2025-01-01 10:00:00.369377111,Substation_05,230.1849929552898,100.56080037687215,59.99799135919808
2025-01-01 10:00:00.375616862,Substation_02,229.8704423458795,99.63398628786487,59.999451021042546
2025-01-01 10:00:00.376164348,Substation_07,228.92593711343673,101.25051629124829,60.00242432302823
2025-01-01 10:00:00.377177466,Substation_09,229.9556288752188,101.41916292597847,60.000470685525606
2025-01-01 10:00:00.392119391,Substation_03,229.87844858874,99.7994696905639,60.012878120074454
2025-01-01 10:00:00.392238241,Substation_10,230.67714294634547,101.03255381731317,60.00374817749435
2025-01-01 10:00:00.397389666,Substation_05,229.43385922643176,100.33118247749826,59.99590644844515
2025-01-01 10:00:00.398626600,Substation_08,230.03651121018208,99.00982971136483,59.995007716865636
2025-01-01 10:00:00.399477093,Substation_09,231.10348685501575,101.55779884845063,60.01254484871442
2025-01-01 10:00:00.400589662,Substation_07,230.07375444397528,98.39210204783366,60.01437955553347
2025-01-01 10:00:00.405555568,Substation_02,229.38435379567332,100.01111952441579,59.99224238358252
2025-01-01 10:00:00.409129807,Substation_03,229.90993728479776,99.02535366917668,60.00420576054626
2025-01-01 10:00:00.416115247,Substation_10,229.37442033285097,100.84285659738818,60.01348960387367
2025-01-01 10:00:00.417033447,Substation_07,230.2040427449155,98.6642115468582,60.009619315875646
2025-01-01 10:00:00.418270252,Substation_05,230.08995211708495,100.61868947322085,60.019479481331594
2025-01-01 10:00:00.421183120,Substation_09,230.63860881512105,100.60411134492367,59.996695960587545
2025-01-01 10:00:00.422916456,Substation_08,229.890740896747,101.6553661119335,59.98021759929351
2025-01-01 10:00:00.427378942,Substation_02,231.12581111466142,99.27874250858481,60.003974746784706
2025-01-01 10:00:00.427438332,Substation_03,231.37175335441614,101.18139164976904,59.99977282453217
2025-01-01 10:00:00.431792769,Substation_10,229.70744967284395,100.43451206898621,59.98726310476472
2025-01-01 10:00:00.434326871,Substation_05,229.92866202345417,101.12021211282065,60.00098128672674
2025-01-01 10:00:00.439542985,Substation_08,230.08190420653216,98.04949753800896,60.0012028469872
2025-01-01 10:00:00.443846294,Substation_07,229.95767546608602,99.2318356897426,59.983889178431575
2025-01-01 10:00:00.444546652,Substation_01,230.17752265716018,99.63414886053103,60.01439800813789
2025-01-01 10:00:00.445790559,Substation_09,229.4026006474146,99.51489791972956,59.99484553579176
2025-01-01 10:00:00.446542677,Substation_05,229.57684879447052,100.75703615050809,59.992925520654154
2025-01-01 10:00:00.447372049,Substation_02,229.2659428490314,99.02554500878756,60.00157832377101
2025-01-01 10:00:00.451788530,Substation_10,230.171660342491,101.73035034210467,59.99564894247588
2025-01-01 10:00:00.452554268,Substation_06,229.74931692039524,100.76922159430958,59.992100279185486
2025-01-01 10:00:00.459296278,Substation_04,229.86602382375634,100.44252015295717,59.999438126014326
2025-01-01 10:00:00.460051285,Substation_03,230.23945786575513,100.6915598730864,60.022309043317016
2025-01-01 10:00:00.465817208,Substation_08,230.87092767641167,101.34110454887512,59.99206925076757
2025-01-01 10:00:00.468399836,Substation_09,230.5333880873129,100.39678562099029,60.013123972707874
2025-01-01 10:00:00.469396885,Substation_05,230.3504441292606,101.17678915523175,59.996345647317064
2025-01-01 10:00:00.470223034,Substation_07,231.18946283072026,101.7012883937798,60.011471531379605
2025-01-01 10:00:00.470755866,Substation_01,229.87334308222708,100.76361937758405,59.998673596328004
2025-01-01 10:00:00.474019406,Substation_10,230.0398166331181,99.98634093068246,60.01369438219901
